"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","CP180700","CPI (COICOP 18): 07 - Transport","IXNB","National Index","A","Annual","2020","2020","IDX","Index","0","Units","2020_100","2020=100",100.0083,,
"JPN","Japan","CP180700","CPI (COICOP 18): 07 - Transport","IXNB","National Index","A","Annual","2021","2021","IDX","Index","0","Units","2020_100","2020=100",103.2,,
"JPN","Japan","CP180700","CPI (COICOP 18): 07 - Transport","IXNB","National Index","A","Annual","2022","2022","IDX","Index","0","Units","2020_100","2020=100",106.625,,
"JPN","Japan","CP18GRSE","CPI (COICOP 18): Services","IXNB","National Index","A","Annual","2015","2015","IDX","Index","0","Units","2020_100","2020=100",99.63333,,
"JPN","Japan","CP18GRSE","CPI (COICOP 18): Services","IXNB","National Index","A","Annual","2016","2016","IDX","Index","0","Units","2020_100","2020=100",99.94167,,
"JPN","Japan","CP18GRSE","CPI (COICOP 18): Services","IXNB","National Index","A","Annual","2017","2017","IDX","Index","0","Units","2020_100","2020=100",99.95834,,
"JPN","Japan","CP18GRSE","CPI (COICOP 18): Services","IXNB","National Index","A","Annual","2018","2018","IDX","Index","0","Units","2020_100","2020=100",100.225,,
"JPN","Japan","CP18GRSE","CPI (COICOP 18): Services","IXNB","National Index","A","Annual","2019","2019","IDX","Index","0","Units","2020_100","2020=100",100.5083,,
"JPN","Japan","CP18GRSE","CPI (COICOP 18): Services","IXNB","National Index","A","Annual","2020","2020","IDX","Index","0","Units","2020_100","2020=100",100.0083,,
"JPN","Japan","CP18GRSE","CPI (COICOP 18): Services","IXNB","National Index","A","Annual","2021","2021","IDX","Index","0","Units","2020_100","2020=100",98.73333,,
"JPN","Japan","CP18GRSE","CPI (COICOP 18): Services","IXNB","National Index","A","Annual","2022","2022","IDX","Index","0","Units","2020_100","2020=100",98.20834,,
"JPN","Japan","CP180600","CPI (COICOP 18): 06 - Health","IXNB","National Index","A","Annual","2015","2015","IDX","Index","0","Units","2020_100","2020=100",95.34167,,
"JPN","Japan","CP180600","CPI (COICOP 18): 06 - Health","IXNB","National Index","A","Annual","2016","2016","IDX","Index","0","Units","2020_100","2020=100",96.28333,,
"JPN","Japan","CP180600","CPI (COICOP 18): 06 - Health","IXNB","National Index","A","Annual","2017","2017","IDX","Index","0","Units","2020_100","2020=100",97.325,,
"JPN","Japan","CP180600","CPI (COICOP 18): 06 - Health","IXNB","National Index","A","Annual","2018","2018","IDX","Index","0","Units","2020_100","2020=100",98.9,,
"JPN","Japan","CP180600","CPI (COICOP 18): 06 - Health","IXNB","National Index","A","Annual","2019","2019","IDX","Index","0","Units","2020_100","2020=100",99.625,,
"JPN","Japan","CP180600","CPI (COICOP 18): 06 - Health","IXNB","National Index","A","Annual","2020","2020","IDX","Index","0","Units","2020_100","2020=100",100,,
"JPN","Japan","CP180600","CPI (COICOP 18): 06 - Health","IXNB","National Index","A","Annual","2021","2021","IDX","Index","0","Units","2020_100","2020=100",99.5,,
"JPN","Japan","CP180600","CPI (COICOP 18): 06 - Health","IXNB","National Index","A","Annual","2022","2022","IDX","Index","0","Units","2020_100","2020=100",99.03333,,
"JPN","Japan","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","A","Annual","2015","2015","IDX","Index","0","Units","2020_100","2020=100",94.25833,,
"JPN","Japan","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","A","Annual","2016","2016","IDX","Index","0","Units","2020_100","2020=100",95.25833,,
"JPN","Japan","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","A","Annual","2017","2017","IDX","Index","0","Units","2020_100","2020=100",95.75,,
"JPN","Japan","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","A","Annual","2018","2018","IDX","Index","0","Units","2020_100","2020=100",96.61667,,
"JPN","Japan","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","A","Annual","2019","2019","IDX","Index","0","Units","2020_100","2020=100",98.45,,
"JPN","Japan","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","A","Annual","2020","2020","IDX","Index","0","Units","2020_100","2020=100",100.0083,,
"JPN","Japan","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","A","Annual","2021","2021","IDX","Index","0","Units","2020_100","2020=100",100.825,,
"JPN","Japan","CP180900","CPI (COICOP 18): 09 - Recreation, sport and culture","IXNB","National Index","A","Annual","2022","2022","IDX","Index","0","Units","2020_100","2020=100",102.3333,,
"JPN","Japan","CP181200","CPI (COICOP 18): 12 - Insurance and financial services","IXNB","National Index","A","Annual","2015","2015","IDX","Index","0","Units","2020_100","2020=100",96.18333,,
"JPN","Japan","CP181200","CPI (COICOP 18): 12 - Insurance and financial services","IXNB","National Index","A","Annual","2016","2016","IDX","Index","0","Units","2020_100","2020=100",96.725,,
"JPN","Japan","CP181200","CPI (COICOP 18): 12 - Insurance and financial services","IXNB","National Index","A","Annual","2017","2017","IDX","Index","0","Units","2020_100","2020=100",96.9,,
"JPN","Japan","CP181200","CPI (COICOP 18): 12 - Insurance and financial services","IXNB","National Index","A","Annual","2018","2018","IDX","Index","0","Units","2020_100","2020=100",96.775,,
"JPN","Japan","CP181200","CPI (COICOP 18): 12 - Insurance and financial services","IXNB","National Index","A","Annual","2019","2019","IDX","Index","0","Units","2020_100","2020=100",98.60833,,
"JPN","Japan","CP181200","CPI (COICOP 18): 12 - Insurance and financial services","IXNB","National Index","A","Annual","2020","2020","IDX","Index","0","Units","2020_100","2020=100",99.975,,
"JPN","Japan","CP181200","CPI (COICOP 18): 12 - Insurance and financial services","IXNB","National Index","A","Annual","2021","2021","IDX","Index","0","Units","2020_100","2020=100",101.6,,
"JPN","Japan","CP181200","CPI (COICOP 18): 12 - Insurance and financial services","IXNB","National Index","A","Annual","2022","2022","IDX","Index","0","Units","2020_100","2020=100",100.85,,
